customer_id,order_id,order_date,category,channel,units,gross_sales,discount_rate,net_sales,returned
C00728,C00728-O019,2025-10-14,Electronics,Online,2,180.44,0.0457,172.2,0
C00728,C00728-O011,2025-10-21,Electronics,Store,3,160.82,0.0948,145.58,0
C00728,C00728-O014,2025-10-26,Beauty,Online,4,171.51,0.0543,162.2,0
C00728,C00728-O020,2025-10-28,Electronics,Store,2,199.42,0.1179,175.9,0
C00728,C00728-O002,2025-11-13,Electronics,Store,5,204.23,0.1805,167.36,0
C00728,C00728-O017,2025-11-26,Home,Online,2,135.54,0.0223,132.52,0
C00728,C00728-O015,2025-11-30,Electronics,Store,4,238.53,0.1597,200.43,0
C00728,C00728-O003,2025-12-01,Electronics,Online,2,146.65,0.0961,132.56,0
C00728,C00728-O013,2026-01-19,Home,Store,2,269.29,0.0366,259.43,0
C00728,C00728-O021,2026-01-25,Electronics,Store,2,223.25,0.0799,205.42,0
C00728,C00728-O007,2026-01-31,Fashion,Online,1,219.7,0.1958,176.69,0
C00728,C00728-O012,2026-02-02,Fashion,Online,6,179.71,0.0996,161.81,0
C00728,C00728-O008,2026-02-12,Beauty,Online,1,136.74,0.1144,121.09,0
C00728,C00728-O004,2026-02-26,Home,Online,1,210.58,0.0723,195.36,0
C00728,C00728-O009,2026-03-05,Fashion,Store,4,95.41,0.0772,88.04,0
C00728,C00728-O010,2026-03-13,Sports,Online,1,187.3,0.0889,170.65,0
C00728,C00728-O022,2026-03-21,Electronics,Store,6,263.29,0.1539,222.78,0
C00729,C00729-O005,2025-04-10,Sports,Store,2,154.56,0.1446,132.22,0
C00729,C00729-O002,2025-04-14,Electronics,Store,1,157.23,0.1045,140.79,0
C00729,C00729-O006,2025-04-16,Fashion,Online,4,148.72,0.3877,91.06,0
C00729,C00729-O004,2025-05-16,Home,Online,1,193.63,0.3716,121.67,0
C00729,C00729-O001,2025-05-18,Fashion,Store,3,246.43,0.3197,167.65,1
C00729,C00729-O003,2025-05-25,Electronics,Store,4,199.04,0.2095,157.34,0
C00729,C00729-O008,2025-05-27,Sports,Store,4,165.53,0.2472,124.62,0
C00729,C00729-O007,2025-07-24,Grocery,Online,1,193.13,0.326,130.17,0
C00729,C00729-O009,2025-11-24,Fashion,Store,3,298.79,0.2539,222.93,0
C00730,C00730-O009,2025-03-30,Fashion,Online,1,142.33,0.1597,119.6,0
C00730,C00730-O007,2025-04-01,Electronics,Store,2,165.21,0.1125,146.61,0
C00730,C00730-O008,2025-04-05,Fashion,Store,1,151.16,0.1923,122.1,0
C00730,C00730-O011,2025-04-06,Sports,Online,1,133.42,0.2818,95.83,0
C00730,C00730-O005,2025-04-20,Home,Online,3,153.37,0.3155,104.99,1
C00730,C00730-O001,2025-04-21,Home,Store,1,159.85,0.2856,114.2,0
C00730,C00730-O004,2025-04-27,Home,Store,3,143.57,0.2147,112.75,0
C00730,C00730-O006,2025-04-28,Home,Store,2,289.78,0.3187,197.43,0
C00730,C00730-O002,2025-05-09,Fashion,Store,1,77.48,0.2463,58.39,0
C00730,C00730-O010,2025-05-10,Electronics,Online,1,225.15,0.2693,164.51,0
C00730,C00730-O003,2025-06-27,Sports,Online,1,172.37,0.1889,139.81,0
C00730,C00730-O012,2025-10-22,Electronics,Online,5,173.37,0.1118,153.99,0
C00731,C00731-O005,2025-07-18,Electronics,Store,4,102.55,0.3098,70.78,0
C00731,C00731-O012,2025-08-22,Fashion,Online,3,97.45,0.2156,76.44,0
C00731,C00731-O006,2025-09-09,Beauty,Online,2,149.96,0.3092,103.6,0
C00731,C00731-O007,2025-09-24,Fashion,Online,3,113.53,0.1299,98.78,0
C00731,C00731-O009,2025-10-01,Sports,Online,2,132.33,0.2484,99.46,0
C00731,C00731-O013,2025-11-06,Fashion,Online,2,129.19,0.2648,94.98,0
C00731,C00731-O004,2025-11-14,Home,Online,5,190.96,0.3929,115.92,0
C00731,C00731-O011,2025-11-24,Sports,Store,1,126.49,0.2447,95.54,0
C00731,C00731-O001,2025-11-25,Home,Online,3,194.1,0.5503,87.28,1
C00731,C00731-O008,2025-12-09,Home,Online,1,126.11,0.1363,108.93,0
C00731,C00731-O003,2025-12-21,Home,Online,5,147.27,0.4445,81.81,0
C00731,C00731-O010,2026-01-14,Home,Online,4,100.86,0.255,75.14,0
C00731,C00731-O002,2026-01-15,Beauty,Online,1,168.2,0.3275,113.11,0
C00731,C00731-O014,2026-03-02,Home,Online,2,86.55,0.1914,69.98,0
C00732,C00732-O006,2025-08-12,Electronics,Store,4,165.81,0.0792,152.68,0
C00732,C00732-O002,2025-10-05,Home,Store,1,177.04,0.2045,140.84,0
C00732,C00732-O004,2025-10-10,Sports,Store,2,191.13,0.114,169.35,0
C00732,C00732-O012,2025-11-02,Home,Store,4,111.76,0.147,95.33,0
C00732,C00732-O007,2025-12-14,Electronics,Online,5,144.12,0.1188,127.0,0
C00732,C00732-O010,2025-12-17,Fashion,Online,2,234.09,0.1198,206.05,0
C00732,C00732-O011,2025-12-22,Sports,Online,3,187.94,0.0355,181.26,0
C00732,C00732-O003,2025-12-24,Fashion,Store,1,207.71,0.1672,172.97,0
C00732,C00732-O005,2026-01-14,Grocery,Store,5,203.76,0.1199,179.34,0
C00732,C00732-O008,2026-01-22,Sports,Store,1,134.61,0.0638,126.03,0
C00732,C00732-O009,2026-02-02,Electronics,Online,1,139.01,0.0912,126.34,1
C00732,C00732-O001,2026-02-20,Grocery,Store,5,184.92,0.2146,145.24,0
C00732,C00732-O013,2026-03-24,Electronics,Store,2,159.02,0.1225,139.54,0
C00733,C00733-O010,2025-07-20,Grocery,Online,5,164.34,0.0635,153.91,0
C00733,C00733-O014,2025-08-19,Electronics,Online,2,177.26,0.1817,145.04,0
C00733,C00733-O003,2025-08-26,Sports,Store,3,109.61,0.039,105.34,0
C00733,C00733-O005,2025-09-02,Grocery,Online,1,194.99,0.0787,179.65,0
C00733,C00733-O002,2025-10-19,Home,Online,1,145.37,0.1023,130.5,0
C00733,C00733-O007,2025-10-27,Sports,Online,2,114.66,0.0464,109.35,0
C00733,C00733-O004,2025-10-30,Grocery,Online,4,267.83,0.0424,256.47,0
C00733,C00733-O006,2025-11-08,Electronics,Store,1,118.31,0.0492,112.49,0
C00733,C00733-O009,2025-11-08,Fashion,Store,1,282.31,0.0373,271.77,0
C00733,C00733-O001,2025-12-02,Electronics,Online,4,236.21,0.1469,201.52,0
C00733,C00733-O013,2025-12-08,Fashion,Store,3,124.42,0.2157,97.58,0
C00733,C00733-O012,2025-12-09,Electronics,Online,2,148.86,0.1169,131.47,0
C00733,C00733-O011,2025-12-23,Grocery,Store,2,143.4,0.147,122.32,0
C00733,C00733-O008,2026-02-02,Sports,Store,4,239.55,0.1376,206.58,0
C00733,C00733-O015,2026-03-15,Home,Store,4,121.3,0.0804,111.55,0
C00734,C00734-O015,2025-07-01,Home,Online,3,129.8,0.1544,109.75,1
C00734,C00734-O002,2025-07-08,Electronics,Online,2,103.16,0.247,77.68,0
C00734,C00734-O016,2025-07-10,Home,Online,3,112.05,0.2653,82.32,0
C00734,C00734-O013,2025-07-25,Electronics,Store,1,109.7,0.1419,94.13,0
C00734,C00734-O008,2025-09-09,Grocery,Online,1,92.09,0.5393,42.43,0
C00734,C00734-O014,2025-09-20,Grocery,Online,2,91.94,0.1509,78.06,0
C00734,C00734-O012,2025-10-26,Fashion,Store,7,106.49,0.1993,85.27,0
C00734,C00734-O005,2025-10-29,Home,Store,4,75.23,0.2812,54.08,0
C00734,C00734-O004,2025-11-07,Electronics,Online,2,90.73,0.2168,71.06,0
C00734,C00734-O001,2025-12-07,Electronics,Online,3,89.68,0.2945,63.27,0
C00734,C00734-O010,2025-12-16,Fashion,Online,2,188.47,0.1272,164.5,0
C00734,C00734-O009,2025-12-31,Sports,Store,1,162.04,0.1507,137.62,0
C00734,C00734-O007,2026-01-01,Home,Online,2,121.7,0.2219,94.7,0
C00734,C00734-O006,2026-01-05,Grocery,Online,1,93.22,0.4358,52.6,0
C00734,C00734-O003,2026-01-07,Beauty,Online,3,104.16,0.3597,66.7,0
C00734,C00734-O011,2026-01-09,Electronics,Online,2,109.31,0.2208,85.17,0
C00734,C00734-O017,2026-03-14,Fashion,Online,3,111.92,0.201,89.42,0
C00735,C00735-O014,2025-05-14,Electronics,Store,1,146.47,0.0259,142.67,0
C00735,C00735-O003,2025-05-25,Fashion,Online,4,162.07,0.1229,142.16,0
C00735,C00735-O001,2025-05-31,Sports,Store,4,136.78,0.0902,124.44,0
C00735,C00735-O009,2025-07-01,Fashion,Online,1,254.84,0.347,166.41,0
C00735,C00735-O012,2025-07-03,Fashion,Store,4,155.7,0.0542,147.26,0
C00735,C00735-O005,2025-07-28,Beauty,Store,2,141.11,0.03,136.89,0
C00735,C00735-O015,2025-09-10,Home,Store,1,190.31,0.0569,179.48,0
C00735,C00735-O004,2025-09-16,Fashion,Online,2,172.43,0.1124,153.05,0
C00735,C00735-O010,2025-09-28,Fashion,Online,1,286.93,0.0471,273.43,0
C00735,C00735-O013,2025-10-03,Home,Online,5,111.25,0.0558,105.04,0
C00735,C00735-O017,2025-10-13,Beauty,Online,3,203.41,0.112,180.62,0
C00735,C00735-O011,2025-11-18,Electronics,Online,3,121.47,0.0661,113.45,0
C00735,C00735-O018,2025-12-04,Fashion,Online,7,140.92,0.2412,106.93,0
C00735,C00735-O007,2025-12-09,Grocery,Online,4,226.13,0.0136,223.06,0
C00735,C00735-O006,2025-12-10,Electronics,Store,2,218.06,0.0879,198.9,0
C00735,C00735-O002,2025-12-13,Home,Store,2,220.44,0.1357,190.54,0
C00735,C00735-O016,2026-02-25,Fashion,Online,3,155.95,0.1325,135.29,0
C00735,C00735-O008,2026-02-28,Grocery,Online,4,208.42,0.0468,198.68,1
C00735,C00735-O019,2026-03-17,Electronics,Online,2,169.06,0.0435,161.7,0
C00736,C00736-O005,2025-07-08,Beauty,Online,4,116.98,0.4507,64.26,0
C00736,C00736-O006,2025-08-17,Grocery,Store,2,61.33,0.5675,26.53,0
C00736,C00736-O007,2025-08-26,Beauty,Online,1,56.29,0.5379,26.01,0
C00736,C00736-O001,2025-09-02,Grocery,Online,4,58.15,0.6135,22.47,0
C00736,C00736-O008,2025-09-07,Electronics,Online,1,91.74,0.3765,57.2,0
C00736,C00736-O004,2025-09-08,Sports,Online,2,101.64,0.5474,46.0,1
C00736,C00736-O003,2025-10-07,Fashion,Store,4,110.2,0.4557,59.98,0
C00736,C00736-O009,2025-10-23,Sports,Online,5,65.19,0.65,22.82,0
C00736,C00736-O002,2025-11-08,Fashion,Online,1,180.54,0.4481,99.63,0
C00736,C00736-O010,2026-02-12,Grocery,Online,4,70.94,0.5987,28.47,0
C00737,C00737-O007,2025-06-28,Home,Online,1,107.25,0.2486,80.59,0
C00737,C00737-O011,2025-08-07,Sports,Online,4,88.28,0.1629,73.9,0
C00737,C00737-O012,2025-08-18,Fashion,Online,3,152.98,0.3631,97.44,0
C00737,C00737-O008,2025-09-02,Beauty,Store,1,249.49,0.4111,146.92,0
C00737,C00737-O004,2025-09-06,Fashion,Online,4,89.8,0.1705,74.49,0
C00737,C00737-O005,2025-10-12,Grocery,Online,2,128.26,0.3166,87.66,0
C00737,C00737-O010,2025-11-17,Sports,Online,3,111.89,0.2389,85.16,0
C00737,C00737-O002,2025-11-20,Home,Online,1,106.82,0.4148,62.51,0
C00737,C00737-O003,2025-12-07,Beauty,Online,1,165.2,0.0638,154.66,0
C00737,C00737-O009,2025-12-29,Home,Online,5,154.03,0.338,101.97,0
C00737,C00737-O001,2026-01-08,Fashion,Online,1,73.52,0.2899,52.21,0
C00737,C00737-O013,2026-01-11,Fashion,Online,2,186.29,0.1768,153.35,0
C00737,C00737-O006,2026-02-14,Grocery,Online,4,142.73,0.2369,108.92,0
C00737,C00737-O014,2026-02-25,Sports,Online,4,72.07,0.2479,54.21,0
C00738,C00738-O006,2025-06-10,Beauty,Online,3,68.47,0.1483,58.31,0
C00738,C00738-O005,2025-09-14,Grocery,Online,3,220.98,0.1302,192.21,0
C00738,C00738-O013,2025-09-19,Fashion,Online,3,84.83,0.1317,73.66,0
C00738,C00738-O001,2025-10-03,Electronics,Online,2,140.49,0.2114,110.79,0
C00738,C00738-O012,2025-10-15,Beauty,Online,1,118.44,0.4989,59.36,0
C00738,C00738-O014,2025-10-21,Fashion,Online,3,71.82,0.2993,50.33,0
C00738,C00738-O010,2025-11-01,Sports,Online,4,87.55,0.3772,54.53,0
C00738,C00738-O008,2025-11-10,Fashion,Online,1,100.44,0.1121,89.18,0
C00738,C00738-O011,2025-11-12,Electronics,Online,4,181.42,0.1668,151.16,0
C00738,C00738-O015,2025-12-11,Electronics,Online,3,94.85,0.1514,80.49,0
C00738,C00738-O004,2025-12-27,Electronics,Online,1,170.38,0.3068,118.1,0
C00738,C00738-O002,2026-01-04,Fashion,Online,2,175.44,0.1649,146.5,0
C00738,C00738-O007,2026-01-10,Fashion,Online,1,158.51,0.1502,134.7,0
C00738,C00738-O009,2026-01-22,Grocery,Online,1,190.9,0.4337,108.12,0
C00738,C00738-O003,2026-02-10,Beauty,Online,1,124.79,0.2392,94.94,0
C00738,C00738-O016,2026-03-01,Electronics,Online,1,124.65,0.2719,90.76,0
C00739,C00739-O014,2025-07-11,Fashion,Store,3,107.95,0.2549,80.43,0
C00739,C00739-O006,2025-07-30,Beauty,Online,2,80.21,0.3335,53.46,0
C00739,C00739-O002,2025-09-03,Grocery,Store,1,269.54,0.65,94.34,0
C00739,C00739-O003,2025-10-13,Electronics,Online,2,101.61,0.1127,90.16,0
C00739,C00739-O007,2025-11-01,Electronics,Online,4,161.95,0.3269,109.01,0
C00739,C00739-O011,2025-11-01,Sports,Store,1,151.0,0.2819,108.43,0
C00739,C00739-O005,2025-11-02,Beauty,Online,1,92.45,0.4734,48.68,0
C00739,C00739-O004,2025-11-21,Sports,Online,3,125.27,0.2375,95.52,0
C00739,C00739-O001,2025-11-29,Beauty,Online,1,132.63,0.1482,112.98,0
C00739,C00739-O008,2025-12-06,Electronics,Store,4,74.51,0.1095,66.35,0
C00739,C00739-O013,2025-12-16,Beauty,Online,1,108.78,0.2864,77.63,1
C00739,C00739-O015,2025-12-27,Beauty,Online,1,179.41,0.4848,92.44,0
C00739,C00739-O009,2025-12-31,Home,Store,3,98.58,0.245,74.43,0
C00739,C00739-O010,2026-02-05,Grocery,Online,2,159.71,0.2811,114.82,0
C00739,C00739-O012,2026-02-07,Home,Online,3,97.01,0.4518,53.18,0
C00739,C00739-O016,2026-03-02,Grocery,Online,2,98.98,0.2866,70.61,0
C00740,C00740-O011,2025-05-09,Home,Online,2,133.03,0.1606,111.66,0
C00740,C00740-O004,2025-05-23,Sports,Online,2,115.08,0.2697,84.04,0
C00740,C00740-O016,2025-07-21,Sports,Store,2,107.19,0.3,75.04,0
C00740,C00740-O007,2025-08-13,Fashion,Online,1,117.18,0.2065,92.98,0
C00740,C00740-O014,2025-09-12,Beauty,Online,3,102.47,0.443,57.08,0
C00740,C00740-O010,2025-10-13,Fashion,Online,2,105.8,0.2417,80.22,0
C00740,C00740-O012,2025-10-24,Grocery,Online,2,285.09,0.3545,184.03,0
C00740,C00740-O015,2025-11-02,Electronics,Online,2,149.93,0.0606,140.84,0
C00740,C00740-O003,2025-11-03,Electronics,Online,3,104.83,0.406,62.27,0
C00740,C00740-O001,2025-11-06,Home,Online,4,186.77,0.2239,144.95,0
C00740,C00740-O008,2025-11-25,Electronics,Online,4,127.87,0.1141,113.28,0
C00740,C00740-O005,2025-12-06,Fashion,Store,2,113.6,0.2763,82.22,0
C00740,C00740-O002,2025-12-16,Beauty,Online,4,107.57,0.3189,73.27,0
C00740,C00740-O009,2025-12-23,Electronics,Online,1,173.42,0.2329,133.03,0
C00740,C00740-O017,2025-12-24,Fashion,Online,2,179.37,0.1914,145.03,0
C00740,C00740-O018,2025-12-28,Electronics,Store,1,144.16,0.3423,94.8,0
C00740,C00740-O013,2026-01-24,Fashion,Online,2,165.54,0.1878,134.45,0
C00740,C00740-O006,2026-01-25,Fashion,Store,3,136.21,0.3817,84.22,0
C00740,C00740-O019,2026-03-09,Home,Online,4,95.33,0.1056,85.26,0
C00741,C00741-O023,2025-05-17,Electronics,Online,2,203.69,0.0435,194.83,0
C00741,C00741-O007,2025-06-06,Sports,Store,2,222.76,0.0687,207.45,0
C00741,C00741-O021,2025-07-13,Electronics,Online,3,116.12,0.0447,110.92,0
C00741,C00741-O010,2025-09-02,Sports,Online,1,185.27,0.0314,179.44,0
C00741,C00741-O013,2025-09-03,Electronics,Store,6,168.86,0.084,154.67,0
C00741,C00741-O006,2025-09-08,Home,Store,2,140.53,0.1262,122.79,0
C00741,C00741-O003,2025-09-17,Electronics,Store,1,105.94,0.0757,97.92,0
C00741,C00741-O022,2025-09-21,Electronics,Store,2,161.04,0.0557,152.07,0
C00741,C00741-O008,2025-09-22,Home,Online,3,191.41,0.0838,175.38,0
C00741,C00741-O017,2025-10-01,Fashion,Store,5,170.25,0.0506,161.64,0
C00741,C00741-O004,2025-10-03,Fashion,Online,3,238.88,0.0415,228.96,0
C00741,C00741-O018,2025-10-04,Electronics,Store,1,209.6,0.0335,202.59,0
C00741,C00741-O009,2025-10-20,Electronics,Online,2,169.44,0.2561,126.04,0
C00741,C00741-O019,2025-11-04,Home,Online,3,172.48,0.092,156.62,0
C00741,C00741-O020,2025-11-09,Home,Online,3,157.1,0.0564,148.24,1
C00741,C00741-O016,2025-12-02,Beauty,Online,1,125.04,0.1348,108.18,0
C00741,C00741-O002,2025-12-11,Electronics,Online,1,98.23,0.0413,94.17,0
C00741,C00741-O015,2025-12-15,Fashion,Store,1,100.27,0.0765,92.59,0
C00741,C00741-O005,2025-12-17,Fashion,Online,1,165.34,0.0652,154.56,0
C00741,C00741-O014,2025-12-18,Electronics,Online,1,179.68,0.2611,132.76,0
C00741,C00741-O011,2026-01-14,Beauty,Online,1,153.69,0.0534,145.48,0
C00741,C00741-O001,2026-02-16,Electronics,Online,5,144.52,0.1591,121.53,0
C00741,C00741-O012,2026-02-16,Home,Online,1,119.96,0.025,116.96,0
C00741,C00741-O024,2026-03-14,Beauty,Store,1,115.01,0.1936,92.74,0
C00742,C00742-O013,2025-04-24,Fashion,Store,3,139.13,0.1089,123.97,0
C00742,C00742-O011,2025-07-23,Beauty,Online,4,157.32,0.027,153.07,0
C00742,C00742-O001,2025-08-14,Home,Store,2,168.35,0.0505,159.85,0
C00742,C00742-O014,2025-08-22,Beauty,Store,3,152.74,0.2492,114.69,0
C00742,C00742-O004,2025-08-31,Home,Store,4,187.59,0.1142,166.17,0
C00742,C00742-O005,2025-10-19,Fashion,Store,3,116.1,0.2751,84.16,0
C00742,C00742-O012,2025-11-03,Home,Store,1,149.6,0.0556,141.28,0
C00742,C00742-O006,2025-11-23,Sports,Store,2,274.02,0.1234,240.21,0
C00742,C00742-O009,2025-12-27,Fashion,Online,1,181.94,0.0934,164.94,0
C00742,C00742-O008,2026-01-10,Beauty,Store,1,202.01,0.1211,177.55,0
C00742,C00742-O007,2026-01-21,Fashion,Online,5,180.33,0.1188,158.91,1
C00742,C00742-O015,2026-02-04,Electronics,Online,4,208.52,0.071,193.72,1
C00742,C00742-O002,2026-03-01,Electronics,Store,6,155.93,0.0662,145.6,0
C00742,C00742-O003,2026-03-16,Electronics,Online,5,140.1,0.1688,116.45,0
C00742,C00742-O010,2026-03-16,Home,Online,3,333.78,0.0197,327.19,0
C00742,C00742-O016,2026-03-23,Fashion,Online,2,151.64,0.2339,116.17,0
C00743,C00743-O005,2025-05-30,Grocery,Online,1,44.23,0.2049,35.17,0
C00743,C00743-O004,2025-05-31,Fashion,Online,2,60.76,0.5716,26.03,0
C00743,C00743-O003,2025-06-05,Beauty,Store,4,38.15,0.4217,22.06,1
C00743,C00743-O002,2025-06-09,Home,Online,3,76.82,0.4419,42.88,0
C00743,C00743-O001,2025-06-14,Sports,Online,5,47.95,0.2076,38.0,0
C00743,C00743-O006,2025-08-08,Home,Store,3,42.14,0.1406,36.21,0
C00744,C00744-O005,2025-07-30,Beauty,Store,3,206.87,0.0388,198.85,0
C00744,C00744-O006,2025-07-31,Electronics,Store,2,188.51,0.078,173.81,0
C00744,C00744-O002,2025-08-18,Home,Online,1,154.85,0.059,145.71,0
C00744,C00744-O015,2025-09-29,Fashion,Online,2,167.03,0.0263,162.63,0
C00744,C00744-O009,2025-10-05,Sports,Online,1,115.59,0.1191,101.82,0
C00744,C00744-O010,2025-10-10,Electronics,Online,1,283.72,0.2065,225.14,0
C00744,C00744-O018,2025-10-13,Beauty,Online,2,159.38,0.0906,144.94,0
C00744,C00744-O016,2025-10-25,Home,Online,4,287.29,0.1087,256.07,0
C00744,C00744-O014,2025-11-18,Fashion,Online,3,254.58,0.1013,228.78,0
C00744,C00744-O013,2025-11-29,Grocery,Store,4,293.03,0.0676,273.22,0
C00744,C00744-O017,2025-12-05,Grocery,Online,3,158.79,0.1178,140.08,0
C00744,C00744-O011,2025-12-25,Home,Store,4,185.56,0.1046,166.16,0
C00744,C00744-O003,2026-01-18,Electronics,Online,5,99.01,0.0469,94.36,0
C00744,C00744-O001,2026-02-11,Electronics,Online,3,191.12,0.1634,159.9,0
C00744,C00744-O004,2026-02-11,Sports,Store,3,183.05,0.0323,177.14,1
C00744,C00744-O008,2026-02-15,Beauty,Store,4,179.06,0.2227,139.18,0
C00744,C00744-O007,2026-02-19,Electronics,Online,2,155.85,0.1114,138.48,0
C00744,C00744-O012,2026-02-21,Sports,Store,1,296.45,0.4431,165.09,0
C00744,C00744-O019,2026-03-19,Home,Online,2,274.53,0.0254,267.55,0
C00745,C00745-O001,2025-04-11,Home,Store,3,253.45,0.1402,217.92,0
C00745,C00745-O002,2025-04-18,Home,Online,4,95.39,0.3463,62.35,0
C00745,C00745-O005,2025-04-26,Sports,Store,3,651.62,0.2599,482.28,0
C00745,C00745-O008,2025-05-08,Fashion,Store,1,157.38,0.2146,123.6,1
C00745,C00745-O009,2025-05-11,Home,Online,4,234.51,0.2957,165.17,0
C00745,C00745-O006,2025-05-31,Fashion,Store,4,340.69,0.3275,229.1,0
C00745,C00745-O010,2025-06-07,Fashion,Store,1,189.52,0.6007,75.68,0
C00745,C00745-O003,2025-07-10,Electronics,Online,2,208.28,0.2021,166.18,0
C00745,C00745-O004,2025-07-18,Home,Online,1,80.06,0.2495,60.08,0
C00745,C00745-O007,2025-07-18,Home,Store,2,314.74,0.0505,298.84,0
C00745,C00745-O011,2025-11-25,Electronics,Store,3,169.71,0.24,128.99,0
C00746,C00746-O001,2025-04-01,Sports,Store,1,255.0,0.1219,223.91,0
C00746,C00746-O012,2025-04-12,Electronics,Online,1,172.65,0.073,160.05,0
C00746,C00746-O005,2025-04-21,Home,Store,1,223.56,0.115,197.84,1
C00746,C00746-O006,2025-04-24,Home,Online,1,183.83,0.3305,123.08,1
C00746,C00746-O011,2025-04-25,Home,Online,1,133.42,0.2912,94.57,0
C00746,C00746-O008,2025-05-10,Sports,Online,5,247.0,0.2726,179.66,0
C00746,C00746-O007,2025-05-12,Sports,Store,1,211.21,0.2743,153.26,0
C00746,C00746-O009,2025-05-19,Electronics,Store,2,166.35,0.222,129.43,0
C00746,C00746-O004,2025-05-22,Fashion,Store,4,280.26,0.0555,264.72,0
C00746,C00746-O002,2025-06-10,Home,Store,3,186.24,0.1716,154.27,0
C00746,C00746-O003,2025-07-01,Fashion,Online,3,399.81,0.1394,344.08,0
C00746,C00746-O010,2025-07-19,Sports,Online,3,140.61,0.2226,109.31,1
C00746,C00746-O013,2025-10-26,Fashion,Store,1,226.86,0.5082,111.58,0
C00747,C00747-O015,2025-06-17,Sports,Online,3,97.13,0.1748,80.15,0
C00747,C00747-O007,2025-06-25,Grocery,Online,1,90.94,0.091,82.67,0
C00747,C00747-O013,2025-07-12,Home,Online,2,147.11,0.156,124.16,0
C00747,C00747-O010,2025-07-19,Fashion,Online,4,170.86,0.1126,151.63,0
C00747,C00747-O002,2025-09-20,Beauty,Online,4,129.81,0.4307,73.9,0
C00747,C00747-O011,2025-09-30,Electronics,Online,2,94.4,0.2991,66.17,1
C00747,C00747-O016,2025-10-31,Fashion,Online,1,123.29,0.407,73.11,0
C00747,C00747-O014,2025-11-01,Fashion,Store,4,129.57,0.1599,108.86,0
C00747,C00747-O004,2025-11-07,Electronics,Online,1,142.48,0.1054,127.47,0
C00747,C00747-O012,2025-11-08,Home,Store,1,169.2,0.3966,102.09,1
C00747,C00747-O001,2025-11-16,Beauty,Online,3,117.41,0.5261,55.64,0
C00747,C00747-O003,2025-12-18,Electronics,Store,2,142.34,0.1202,125.23,0
C00747,C00747-O009,2025-12-29,Sports,Online,3,164.52,0.2466,123.95,0
C00747,C00747-O008,2025-12-31,Home,Store,2,156.39,0.2537,116.71,0
C00747,C00747-O005,2026-01-21,Beauty,Store,3,130.37,0.2359,99.61,0
C00747,C00747-O006,2026-01-22,Sports,Online,1,156.37,0.0922,141.96,0
C00747,C00747-O017,2026-02-28,Sports,Online,3,127.36,0.1789,104.57,0
C00748,C00748-O003,2025-04-21,Fashion,Store,1,279.84,0.3551,180.47,0
C00748,C00748-O002,2025-05-02,Home,Online,2,377.18,0.1568,318.02,0
C00748,C00748-O001,2025-05-06,Electronics,Store,2,104.48,0.183,85.36,0
C00748,C00748-O004,2025-05-09,Fashion,Online,5,321.13,0.327,216.12,0
C00748,C00748-O005,2025-11-17,Electronics,Online,2,109.14,0.2212,85.0,0
C00749,C00749-O001,2025-06-11,Grocery,Store,1,71.02,0.6272,26.48,0
C00749,C00749-O003,2025-07-05,Electronics,Online,2,66.77,0.5728,28.53,0
C00749,C00749-O005,2025-08-23,Fashion,Store,1,98.52,0.3718,61.89,0
C00749,C00749-O002,2025-09-01,Beauty,Store,3,82.81,0.4135,48.57,0
C00749,C00749-O006,2025-09-10,Home,Online,3,141.49,0.5778,59.73,0
C00749,C00749-O004,2025-11-02,Sports,Online,1,58.62,0.527,27.73,0
C00749,C00749-O007,2026-01-10,Beauty,Store,5,72.11,0.3921,43.84,0
C00750,C00750-O005,2025-03-29,Sports,Store,1,65.32,0.4787,34.05,0
C00750,C00750-O006,2025-03-29,Grocery,Online,4,81.39,0.1812,66.64,0
C00750,C00750-O003,2025-04-08,Electronics,Online,1,39.6,0.2944,27.94,0
C00750,C00750-O001,2025-04-12,Sports,Store,2,59.28,0.4935,30.03,0
C00750,C00750-O004,2025-04-13,Beauty,Online,4,46.63,0.3708,29.34,0
C00750,C00750-O008,2025-04-20,Grocery,Store,4,73.65,0.4876,37.74,0
C00750,C00750-O007,2025-05-01,Electronics,Store,3,61.58,0.1001,55.42,0
C00750,C00750-O002,2025-06-20,Grocery,Online,2,78.12,0.432,44.37,0
C00750,C00750-O009,2025-08-07,Sports,Store,3,60.34,0.1297,52.51,0
C00751,C00751-O012,2025-06-11,Grocery,Store,3,157.53,0.1951,126.8,1
C00751,C00751-O001,2025-08-14,Beauty,Online,1,233.8,0.1176,206.31,0
C00751,C00751-O011,2025-08-23,Beauty,Online,2,119.22,0.2259,92.29,0
C00751,C00751-O009,2025-08-27,Beauty,Online,6,175.25,0.243,132.66,0
C00751,C00751-O002,2025-09-09,Fashion,Online,1,165.77,0.2164,129.91,0
C00751,C00751-O003,2025-09-13,Fashion,Online,4,132.09,0.3289,88.65,0
C00751,C00751-O010,2025-09-16,Sports,Online,2,131.48,0.2761,95.17,0
C00751,C00751-O016,2025-10-07,Sports,Online,2,91.33,0.1456,78.03,0
C00751,C00751-O014,2025-10-11,Sports,Online,3,250.34,0.2032,199.47,0
C00751,C00751-O005,2025-11-05,Sports,Online,2,84.41,0.4814,43.78,0
C00751,C00751-O015,2025-11-06,Beauty,Online,2,215.99,0.3023,150.69,1
